"","char","letter","x1","y1","x2","y2","space","sent","line","word","word_line","line_char","wordID","char_word"
"777",394,"F",890,559,900,617,NA,4,7,14,5,31,"Falls,",1
"779",395,"a",900,559,910,617,NA,4,7,14,5,32,"Falls,",2
"781",396,"l",910,559,920,617,NA,4,7,14,5,33,"Falls,",3
"783",397,"l",920,559,930,617,NA,4,7,14,5,34,"Falls,",4
"785",398,"s",930,559,940,617,NA,4,7,14,5,35,"Falls,",5
"787",399,",",940,559,950,617,NA,4,7,14,5,36,"Falls,",6
"789",400,"",950,559,960,617,1,4,7,15,6,37,"but",0
"791",401,"b",960,559,970,617,NA,4,7,15,6,38,"but",1
"793",402,"u",970,559,980,617,NA,4,7,15,6,39,"but",2
"795",403,"t",980,559,990,617,NA,4,7,15,6,40,"but",3
"797",404,"",990,559,1000,617,1,4,7,16,7,41,"it",0
"799",405,"i",1000,559,1010,617,NA,4,7,16,7,42,"it",1
"801",406,"t",1010,559,1020,617,NA,4,7,16,7,43,"it",2
"803",407,"",1020,559,1030,617,1,4,7,17,8,44,"proved",0
"805",408,"p",1030,559,1040,617,NA,4,7,17,8,45,"proved",1
"807",409,"r",1040,559,1050,617,NA,4,7,17,8,46,"proved",2
"809",410,"o",1050,559,1060,617,NA,4,7,17,8,47,"proved",3
"811",411,"v",1060,559,1070,617,NA,4,7,17,8,48,"proved",4
"813",412,"e",1070,559,1080,617,NA,4,7,17,8,49,"proved",5
"815",413,"d",1080,559,1090,617,NA,4,7,17,8,50,"proved",6
"817",414,"",1090,559,1100,617,1,4,7,18,9,51,"to",0
"819",415,"t",1100,559,1110,617,NA,4,7,18,9,52,"to",1
"821",416,"o",1110,559,1120,617,NA,4,7,18,9,53,"to",2
"823",417,"",1120,559,1130,617,1,4,7,19,10,54,"b",0
"825",418,"b",1130,559,1140,617,2,4,7,19,10,55,"b",1
"827",419,"e",1140,559,1150,617,NA,4,8,20,1,1,"ea",1
"829",421,"a",600,627,610,685,NA,4,8,20,1,2,"ea",2
"831",422,"",610,627,620,685,1,4,8,21,2,3,"success.",0
"833",423,"s",620,627,630,685,NA,4,8,21,2,4,"success.",1
"835",424,"u",630,627,640,685,NA,4,8,21,2,5,"success.",2
"837",425,"c",640,627,650,685,NA,4,8,21,2,6,"success.",3
"839",426,"c",650,627,660,685,NA,4,8,21,2,7,"success.",4
"841",427,"e",660,627,670,685,NA,4,8,21,2,8,"success.",5
"843",428,"s",670,627,680,685,NA,4,8,21,2,9,"success.",6
"845",429,"s",680,627,690,685,NA,4,8,21,2,10,"success.",7
"847",430,".",690,627,700,685,NA,4,8,21,2,11,"success.",8
"849",431,"",700,627,710,685,1,5,8,1,3,12,"His",0
"851",432,"H",710,627,720,685,NA,5,8,1,3,13,"His",1
"853",433,"i",720,627,730,685,NA,5,8,1,3,14,"His",2
"855",434,"s",730,627,740,685,NA,5,8,1,3,15,"His",3
"857",435,"",740,627,750,685,1,5,8,2,4,16,"most",0
"859",436,"m",750,627,760,685,NA,5,8,2,4,17,"most",1
"861",437,"o",760,627,770,685,NA,5,8,2,4,18,"most",2
"863",438,"s",770,627,780,685,NA,5,8,2,4,19,"most",3
"865",439,"t",780,627,790,685,NA,5,8,2,4,20,"most",4
"867",440,"",790,627,800,685,1,5,8,3,5,21,"ambitious",0
"869",441,"a",800,627,810,685,NA,5,8,3,5,22,"ambitious",1
"871",442,"m",810,627,820,685,NA,5,8,3,5,23,"ambitious",2
"873",443,"b",820,627,830,685,NA,5,8,3,5,24,"ambitious",3
"875",444,"i",830,627,840,685,NA,5,8,3,5,25,"ambitious",4
"877",445,"t",840,627,850,685,NA,5,8,3,5,26,"ambitious",5
"879",446,"i",850,627,860,685,NA,5,8,3,5,27,"ambitious",6
"881",447,"o",860,627,870,685,NA,5,8,3,5,28,"ambitious",7
"883",448,"u",870,627,880,685,NA,5,8,3,5,29,"ambitious",8
"885",449,"s",880,627,890,685,NA,5,8,3,5,30,"ambitious",9
"887",450,"",890,627,900,685,1,5,8,4,6,31,"task",0
"889",451,"t",900,627,910,685,NA,5,8,4,6,32,"task",1
"891",452,"a",910,627,920,685,NA,5,8,4,6,33,"task",2
"893",453,"s",920,627,930,685,NA,5,8,4,6,34,"task",3
"895",454,"k",930,627,940,685,NA,5,8,4,6,35,"task",4
"897",455,"",940,627,950,685,1,5,8,5,7,36,"was",0
"899",456,"w",950,627,960,685,NA,5,8,5,7,37,"was",1
"901",457,"a",960,627,970,685,NA,5,8,5,7,38,"was",2
"903",458,"s",970,627,980,685,NA,5,8,5,7,39,"was",3
"905",459,"",980,627,990,685,1,5,8,6,8,40,"the",0
"907",460,"t",990,627,1000,685,NA,5,8,6,8,41,"the",1
"909",461,"h",1000,627,1010,685,NA,5,8,6,8,42,"the",2
"911",462,"e",1010,627,1020,685,NA,5,8,6,8,43,"the",3
"913",463,"",1020,627,1030,685,1,5,8,7,9,44,"Brooklyn",0
"915",464,"B",1030,627,1040,685,NA,5,8,7,9,45,"Brooklyn",1
"917",465,"r",1040,627,1050,685,NA,5,8,7,9,46,"Brooklyn",2
"919",466,"o",1050,627,1060,685,NA,5,8,7,9,47,"Brooklyn",3
"921",467,"o",1060,627,1070,685,NA,5,8,7,9,48,"Brooklyn",4
"923",468,"k",1070,627,1080,685,NA,5,8,7,9,49,"Brooklyn",5
"925",469,"l",1080,627,1090,685,NA,5,8,7,9,50,"Brooklyn",6
"927",470,"y",1090,627,1100,685,NA,5,8,7,9,51,"Brooklyn",7
"929",471,"n",1100,627,1110,685,NA,5,8,7,9,52,"Brooklyn",8
"931",472,"",1110,627,1120,685,1,5,8,8,10,53,"Bridge",0
"933",473,"B",1120,627,1130,685,NA,5,8,8,10,54,"Bridge",1
"935",474,"r",1130,627,1140,685,NA,5,8,8,10,55,"Bridge",2
"937",475,"i",1140,627,1150,685,NA,5,8,8,10,56,"Bridge",3
"939",476,"d",1150,627,1160,685,NA,5,8,8,10,57,"Bridge",4
"941",477,"g",1160,627,1170,685,NA,5,8,8,10,58,"Bridge",5
"943",478,"e",1170,627,1180,685,2,5,8,8,10,59,"Bridge",6
"945",479,",",1180,627,1190,685,2,5,9,9,1,1,",",1
"947",481,"o",600,695,610,753,NA,5,10,10,1,1,"over",1
"949",482,"v",610,695,620,753,NA,5,10,10,1,2,"over",2
"951",483,"e",620,695,630,753,NA,5,10,10,1,3,"over",3
"953",484,"r",630,695,640,753,NA,5,10,10,1,4,"over",4
"955",485,"",640,695,650,753,1,5,10,11,2,5,"fifteen",0
"957",486,"f",650,695,660,753,NA,5,10,11,2,6,"fifteen",1
"959",487,"i",660,695,670,753,NA,5,10,11,2,7,"fifteen",2
"961",488,"f",670,695,680,753,NA,5,10,11,2,8,"fifteen",3
"963",489,"t",680,695,690,753,NA,5,10,11,2,9,"fifteen",4
"965",490,"e",690,695,700,753,NA,5,10,11,2,10,"fifteen",5
"967",491,"e",700,695,710,753,NA,5,10,11,2,11,"fifteen",6
"969",492,"n",710,695,720,753,NA,5,10,11,2,12,"fifteen",7
"971",493,"",720,695,730,753,1,5,10,12,3,13,"hundred",0
"973",494,"h",730,695,740,753,NA,5,10,12,3,14,"hundred",1
"975",495,"u",740,695,750,753,NA,5,10,12,3,15,"hundred",2
"977",496,"n",750,695,760,753,NA,5,10,12,3,16,"hundred",3
"979",497,"d",760,695,770,753,NA,5,10,12,3,17,"hundred",4
"981",498,"r",770,695,780,753,NA,5,10,12,3,18,"hundred",5
"983",499,"e",780,695,790,753,NA,5,10,12,3,19,"hundred",6
"985",500,"d",790,695,800,753,NA,5,10,12,3,20,"hundred",7
"987",501,"",800,695,810,753,1,5,10,13,4,21,"feet",0
"989",502,"f",810,695,820,753,NA,5,10,13,4,22,"feet",1
"991",503,"e",820,695,830,753,NA,5,10,13,4,23,"feet",2
"993",504,"e",830,695,840,753,NA,5,10,13,4,24,"feet",3
"995",505,"t",840,695,850,753,NA,5,10,13,4,25,"feet",4
"997",506,"",850,695,860,753,1,5,10,14,5,26,"in",0
"999",507,"i",860,695,870,753,NA,5,10,14,5,27,"in",1
"1001",508,"n",870,695,880,753,NA,5,10,14,5,28,"in",2
"1003",509,"",880,695,890,753,1,5,10,15,6,29,"length.",0
"1005",510,"l",890,695,900,753,NA,5,10,15,6,30,"length.",1
"1007",511,"e",900,695,910,753,NA,5,10,15,6,31,"length.",2
"1009",512,"n",910,695,920,753,NA,5,10,15,6,32,"length.",3
"1011",513,"g",920,695,930,753,NA,5,10,15,6,33,"length.",4
"1013",514,"t",930,695,940,753,NA,5,10,15,6,34,"length.",5
"1015",515,"h",940,695,950,753,NA,5,10,15,6,35,"length.",6
"1017",516,".",950,695,960,753,NA,5,10,15,6,36,"length.",7
"1019",517,"",960,695,970,753,1,6,10,1,7,37,"In",0
"1021",518,"I",970,695,980,753,NA,6,10,1,7,38,"In",1
"1023",519,"n",980,695,990,753,NA,6,10,1,7,39,"In",2
"1025",520,"",990,695,1000,753,1,6,10,2,8,40,"supervising",0
"1027",521,"s",1000,695,1010,753,NA,6,10,2,8,41,"supervising",1
"1029",522,"u",1010,695,1020,753,NA,6,10,2,8,42,"supervising",2
"1031",523,"p",1020,695,1030,753,NA,6,10,2,8,43,"supervising",3
"1033",524,"e",1030,695,1040,753,NA,6,10,2,8,44,"supervising",4
"1035",525,"r",1040,695,1050,753,NA,6,10,2,8,45,"supervising",5
"1037",526,"v",1050,695,1060,753,NA,6,10,2,8,46,"supervising",6
"1039",527,"i",1060,695,1070,753,NA,6,10,2,8,47,"supervising",7
"1041",528,"s",1070,695,1080,753,NA,6,10,2,8,48,"supervising",8
"1043",529,"i",1080,695,1090,753,NA,6,10,2,8,49,"supervising",9
"1045",530,"n",1090,695,1100,753,NA,6,10,2,8,50,"supervising",10
"1047",531,"g",1100,695,1110,753,NA,6,10,2,8,51,"supervising",11
"1049",532,"",1110,695,1120,753,1,6,10,3,9,52,"this",0
"1051",533,"t",1120,695,1130,753,NA,6,10,3,9,53,"this",1
"1053",534,"h",1130,695,1140,753,NA,6,10,3,9,54,"this",2
"1055",535,"i",1140,695,1150,753,NA,6,10,3,9,55,"this",3
"1057",536,"s",1150,695,1160,753,NA,6,10,3,9,56,"this",4
"1059",537,"",1160,695,1170,753,1,6,10,4,10,57,"project,",0
"1061",538,"p",1170,695,1180,753,NA,6,10,4,10,58,"project,",1
"1063",539,"r",1180,695,1190,753,NA,6,10,4,10,59,"project,",2
"1065",540,"o",1190,695,1200,753,NA,6,10,4,10,60,"project,",3
"1067",541,"j",1200,695,1210,753,NA,6,10,4,10,61,"project,",4
"1069",542,"e",1210,695,1220,753,NA,6,10,4,10,62,"project,",5
"1071",543,"c",1220,695,1230,753,NA,6,10,4,10,63,"project,",6
"1073",544,"t",1230,695,1240,753,NA,6,10,4,10,64,"project,",7
"1075",545,",",1240,695,1250,753,2,6,10,4,10,65,"project,",8
"1077",547,"J",600,763,610,821,NA,6,11,5,1,1,"John",1
"1079",548,"o",610,763,620,821,NA,6,11,5,1,2,"John",2
"1081",549,"h",620,763,630,821,NA,6,11,5,1,3,"John",3
"1083",550,"n",630,763,640,821,NA,6,11,5,1,4,"John",4
"1085",551,"",640,763,650,821,1,6,11,6,2,5,"Roebling",0
"1087",552,"R",650,763,660,821,NA,6,11,6,2,6,"Roebling",1
"1089",553,"o",660,763,670,821,NA,6,11,6,2,7,"Roebling",2
"1091",554,"e",670,763,680,821,NA,6,11,6,2,8,"Roebling",3
"1093",555,"b",680,763,690,821,NA,6,11,6,2,9,"Roebling",4
"1095",556,"l",690,763,700,821,NA,6,11,6,2,10,"Roebling",5
"1097",557,"i",700,763,710,821,NA,6,11,6,2,11,"Roebling",6
"1099",558,"n",710,763,720,821,NA,6,11,6,2,12,"Roebling",7
"1101",559,"g",720,763,730,821,NA,6,11,6,2,13,"Roebling",8
"1103",560,"",730,763,740,821,1,6,11,7,3,14,"received",0
"1105",561,"r",740,763,750,821,NA,6,11,7,3,15,"received",1
"1107",562,"e",750,763,760,821,NA,6,11,7,3,16,"received",2
"1109",563,"c",760,763,770,821,NA,6,11,7,3,17,"received",3
"1111",564,"e",770,763,780,821,NA,6,11,7,3,18,"received",4
"1113",565,"i",780,763,790,821,NA,6,11,7,3,19,"received",5
"1115",566,"v",790,763,800,821,NA,6,11,7,3,20,"received",6
"1117",567,"e",800,763,810,821,NA,6,11,7,3,21,"received",7
"1119",568,"d",810,763,820,821,NA,6,11,7,3,22,"received",8
"1121",569,"",820,763,830,821,1,6,11,8,4,23,"a",0
"1123",570,"a",830,763,840,821,NA,6,11,8,4,24,"a",1
"1125",571,"",840,763,850,821,1,6,11,9,5,25,"fatal",0
"1127",572,"f",850,763,860,821,NA,6,11,9,5,26,"fatal",1
"1129",573,"a",860,763,870,821,NA,6,11,9,5,27,"fatal",2
"1131",574,"t",870,763,880,821,NA,6,11,9,5,28,"fatal",3
"1133",575,"a",880,763,890,821,NA,6,11,9,5,29,"fatal",4
"1135",576,"l",890,763,900,821,NA,6,11,9,5,30,"fatal",5
"1137",577,"",900,763,910,821,1,6,11,10,6,31,"injury.",0
"1139",578,"i",910,763,920,821,NA,6,11,10,6,32,"injury.",1
"1141",579,"n",920,763,930,821,NA,6,11,10,6,33,"injury.",2
"1143",580,"j",930,763,940,821,NA,6,11,10,6,34,"injury.",3
"1145",581,"u",940,763,950,821,NA,6,11,10,6,35,"injury.",4
"1147",582,"r",950,763,960,821,NA,6,11,10,6,36,"injury.",5
"1149",583,"y",960,763,970,821,NA,6,11,10,6,37,"injury.",6
"1151",584,".",970,763,980,821,NA,6,11,10,6,38,"injury.",7
"1153",585,"",980,763,990,821,1,7,11,1,7,39,"The",0
"1155",586,"T",990,763,1000,821,NA,7,11,1,7,40,"The",1
"1157",587,"h",1000,763,1010,821,NA,7,11,1,7,41,"The",2
"1159",588,"e",1010,763,1020,821,NA,7,11,1,7,42,"The",3
"1161",589,"",1020,763,1030,821,1,7,11,2,8,43,"Brooklyn",0
"1163",590,"B",1030,763,1040,821,NA,7,11,2,8,44,"Brooklyn",1
"1165",591,"r",1040,763,1050,821,NA,7,11,2,8,45,"Brooklyn",2
"1167",592,"o",1050,763,1060,821,NA,7,11,2,8,46,"Brooklyn",3
"1169",593,"o",1060,763,1070,821,NA,7,11,2,8,47,"Brooklyn",4
"1171",594,"k",1070,763,1080,821,NA,7,11,2,8,48,"Brooklyn",5
"1173",595,"l",1080,763,1090,821,NA,7,11,2,8,49,"Brooklyn",6
"1175",596,"y",1090,763,1100,821,NA,7,11,2,8,50,"Brooklyn",7
"1177",597,"n",1100,763,1110,821,NA,7,11,2,8,51,"Brooklyn",8
"1179",598,"",1110,763,1120,821,1,7,11,3,9,52,"Bridge",0
"1181",599,"B",1120,763,1130,821,NA,7,11,3,9,53,"Bridge",1
"1183",600,"r",1130,763,1140,821,NA,7,11,3,9,54,"Bridge",2
"1185",601,"i",1140,763,1150,821,NA,7,11,3,9,55,"Bridge",3
"1187",602,"d",1150,763,1160,821,NA,7,11,3,9,56,"Bridge",4
"1189",603,"g",1160,763,1170,821,NA,7,11,3,9,57,"Bridge",5
"1191",604,"e",1170,763,1180,821,NA,7,11,3,9,58,"Bridge",6
"1193",605,"",1180,763,1190,821,1,7,11,4,10,59,"was",0
"1195",606,"w",1190,763,1200,821,NA,7,11,4,10,60,"was",1
"1197",607,"a",1200,763,1210,821,NA,7,11,4,10,61,"was",2
"1199",608,"s",1210,763,1220,821,2,7,11,4,10,62,"was",3
"1201",610,"f",600,831,610,889,NA,7,12,5,1,1,"finally",1
"1203",611,"i",610,831,620,889,NA,7,12,5,1,2,"finally",2
"1205",612,"n",620,831,630,889,NA,7,12,5,1,3,"finally",3
"1207",613,"a",630,831,640,889,NA,7,12,5,1,4,"finally",4
"1209",614,"l",640,831,650,889,NA,7,12,5,1,5,"finally",5
"1211",615,"l",650,831,660,889,NA,7,12,5,1,6,"finally",6
"1213",616,"y",660,831,670,889,NA,7,12,5,1,7,"finally",7
"1215",617,"",670,831,680,889,1,7,12,6,2,8,"completed",0
"1217",618,"c",680,831,690,889,NA,7,12,6,2,9,"completed",1
"1219",619,"o",690,831,700,889,NA,7,12,6,2,10,"completed",2
"1221",620,"m",700,831,710,889,NA,7,12,6,2,11,"completed",3
"1223",621,"p",710,831,720,889,NA,7,12,6,2,12,"completed",4
"1225",622,"l",720,831,730,889,NA,7,12,6,2,13,"completed",5
"1227",623,"e",730,831,740,889,NA,7,12,6,2,14,"completed",6
"1229",624,"t",740,831,750,889,NA,7,12,6,2,15,"completed",7
"1231",625,"e",750,831,760,889,NA,7,12,6,2,16,"completed",8
"1233",626,"d",760,831,770,889,NA,7,12,6,2,17,"completed",9
"1235",627,"",770,831,780,889,1,7,12,7,3,18,"in",0
"1237",628,"i",780,831,790,889,NA,7,12,7,3,19,"in",1
"1239",629,"n",790,831,800,889,NA,7,12,7,3,20,"in",2
"1241",630,"",800,831,810,889,1,7,12,8,4,21,"1883",0
"1243",631,"1",810,831,820,889,NA,7,12,8,4,22,"1883",1
"1245",632,"8",820,831,830,889,NA,7,12,8,4,23,"1883",2
"1247",633,"8",830,831,840,889,NA,7,12,8,4,24,"1883",3
"1249",634,"3",840,831,850,889,NA,7,12,8,4,25,"1883",4
"1251",635,"",850,831,860,889,1,7,12,9,5,26,"under",0
"1253",636,"u",860,831,870,889,NA,7,12,9,5,27,"under",1
"1255",637,"n",870,831,880,889,NA,7,12,9,5,28,"under",2
"1257",638,"d",880,831,890,889,NA,7,12,9,5,29,"under",3
"1259",639,"e",890,831,900,889,NA,7,12,9,5,30,"under",4
"1261",640,"r",900,831,910,889,NA,7,12,9,5,31,"under",5
"1263",641,"",910,831,920,889,1,7,12,10,6,32,"the",0
"1265",642,"t",920,831,930,889,NA,7,12,10,6,33,"the",1
"1267",643,"h",930,831,940,889,NA,7,12,10,6,34,"the",2
"1269",644,"e",940,831,950,889,NA,7,12,10,6,35,"the",3
"1271",645,"",950,831,960,889,1,7,12,11,7,36,"direction",0
"1273",646,"d",960,831,970,889,NA,7,12,11,7,37,"direction",1
"1275",647,"i",970,831,980,889,NA,7,12,11,7,38,"direction",2
"1277",648,"r",980,831,990,889,NA,7,12,11,7,39,"direction",3
"1279",649,"e",990,831,1000,889,NA,7,12,11,7,40,"direction",4
"1281",650,"c",1000,831,1010,889,NA,7,12,11,7,41,"direction",5
"1283",651,"t",1010,831,1020,889,NA,7,12,11,7,42,"direction",6
"1285",652,"i",1020,831,1030,889,NA,7,12,11,7,43,"direction",7
"1287",653,"o",1030,831,1040,889,NA,7,12,11,7,44,"direction",8
"1289",654,"n",1040,831,1050,889,NA,7,12,11,7,45,"direction",9
"1291",655,"",1050,831,1060,889,1,7,12,12,8,46,"of",0
"1293",656,"o",1060,831,1070,889,NA,7,12,12,8,47,"of",1
"1295",657,"f",1070,831,1080,889,NA,7,12,12,8,48,"of",2
"1297",658,"",1080,831,1090,889,1,7,12,13,9,49,"his",0
"1299",659,"h",1090,831,1100,889,NA,7,12,13,9,50,"his",1
"1301",660,"i",1100,831,1110,889,NA,7,12,13,9,51,"his",2
"1303",661,"s",1110,831,1120,889,NA,7,12,13,9,52,"his",3
"1305",662,"",1120,831,1130,889,1,7,12,14,10,53,"son.",0
"1307",663,"s",1130,831,1140,889,NA,7,12,14,10,54,"son.",1
"1309",664,"o",1140,831,1150,889,NA,7,12,14,10,55,"son.",2
"1311",665,"n",1150,831,1160,889,NA,7,12,14,10,56,"son.",3
"1313",666,".",1160,831,1170,889,2,7,12,14,10,57,"son.",4
"1315",668,"A",600,899,610,957,NA,8,13,1,1,1,"At",1
"1317",669,"t",610,899,620,957,NA,8,13,1,1,2,"At",2
"1319",670,"",620,899,630,957,1,8,13,2,2,3,"that",0
"1321",671,"t",630,899,640,957,NA,8,13,2,2,4,"that",1
"1323",672,"h",640,899,650,957,NA,8,13,2,2,5,"that",2
"1325",673,"a",650,899,660,957,NA,8,13,2,2,6,"that",3
"1327",674,"t",660,899,670,957,NA,8,13,2,2,7,"that",4
"1329",675,"",670,899,680,957,1,8,13,3,3,8,"time",0
"1331",676,"t",680,899,690,957,NA,8,13,3,3,9,"time",1
"1333",677,"i",690,899,700,957,NA,8,13,3,3,10,"time",2
"1335",678,"m",700,899,710,957,NA,8,13,3,3,11,"time",3
"1337",679,"e",710,899,720,957,NA,8,13,3,3,12,"time",4
"1339",680,"",720,899,730,957,1,8,13,4,4,13,"it",0
"1341",681,"i",730,899,740,957,NA,8,13,4,4,14,"it",1
"1343",682,"t",740,899,750,957,NA,8,13,4,4,15,"it",2
"1345",683,"",750,899,760,957,1,8,13,5,5,16,"was",0
"1347",684,"w",760,899,770,957,NA,8,13,5,5,17,"was",1
"1349",685,"a",770,899,780,957,NA,8,13,5,5,18,"was",2
"1351",686,"s",780,899,790,957,NA,8,13,5,5,19,"was",3
"1353",687,"",790,899,800,957,1,8,13,6,6,20,"the",0
"1355",688,"t",800,899,810,957,NA,8,13,6,6,21,"the",1
"1357",689,"h",810,899,820,957,NA,8,13,6,6,22,"the",2
"1359",690,"e",820,899,830,957,NA,8,13,6,6,23,"the",3
"1361",691,"",830,899,840,957,1,8,13,7,7,24,"world's",0
"1363",692,"w",840,899,850,957,NA,8,13,7,7,25,"world's",1
"1365",693,"o",850,899,860,957,NA,8,13,7,7,26,"world's",2
"1367",694,"r",860,899,870,957,NA,8,13,7,7,27,"world's",3
"1369",695,"l",870,899,880,957,NA,8,13,7,7,28,"world's",4
"1371",696,"d",880,899,890,957,NA,8,13,7,7,29,"world's",5
"1373",697,"'",890,899,900,957,NA,8,13,7,7,30,"world's",6
"1375",698,"s",900,899,910,957,NA,8,13,7,7,31,"world's",7
"1377",699,"",910,899,920,957,1,8,13,8,8,32,"longest",0
"1379",700,"l",920,899,930,957,NA,8,13,8,8,33,"longest",1
"1381",701,"o",930,899,940,957,NA,8,13,8,8,34,"longest",2
"1383",702,"n",940,899,950,957,NA,8,13,8,8,35,"longest",3
"1385",703,"g",950,899,960,957,NA,8,13,8,8,36,"longest",4
"1387",704,"e",960,899,970,957,NA,8,13,8,8,37,"longest",5
"1389",705,"s",970,899,980,957,NA,8,13,8,8,38,"longest",6
"1391",706,"t",980,899,990,957,NA,8,13,8,8,39,"longest",7
"1393",707,"",990,899,1000,957,1,8,13,9,9,40,"suspension",0
"1395",708,"s",1000,899,1010,957,NA,8,13,9,9,41,"suspension",1
"1397",709,"u",1010,899,1020,957,NA,8,13,9,9,42,"suspension",2
"1399",710,"s",1020,899,1030,957,NA,8,13,9,9,43,"suspension",3
"1401",711,"p",1030,899,1040,957,NA,8,13,9,9,44,"suspension",4
"1403",712,"e",1040,899,1050,957,NA,8,13,9,9,45,"suspension",5
"1405",713,"n",1050,899,1060,957,NA,8,13,9,9,46,"suspension",6
"1407",714,"s",1060,899,1070,957,NA,8,13,9,9,47,"suspension",7
"1409",715,"i",1070,899,1080,957,NA,8,13,9,9,48,"suspension",8
"1411",716,"o",1080,899,1090,957,NA,8,13,9,9,49,"suspension",9
"1413",717,"n",1090,899,1100,957,NA,8,13,9,9,50,"suspension",10
"1415",718,"",NA,1100,899,1110,NA,8,13,10,9,51,"bridge.",0
"1417",719,"b",1110,899,1120,957,NA,8,13,10,9,52,"bridge.",1
"1419",720,"r",1120,899,1130,957,NA,8,13,10,9,53,"bridge.",2
"1421",721,"i",1130,899,1140,957,NA,8,13,10,9,54,"bridge.",3
"1423",722,"d",1140,899,1150,957,NA,8,13,10,9,55,"bridge.",4
"1425",723,"g",1150,899,1160,957,NA,8,13,10,9,56,"bridge.",5
"1427",724,"e",1160,899,1170,957,2,8,13,10,9,57,"bridge.",6
"1429",725,".",1170,899,1180,957,2,8,14,10,1,1,"bridge.",7
